# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jan 03 16:57:09 AEDT 2020 [seed=1578031026503]
# BMtest_sigma1_1corr0_0D1.24N9.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	clock.rate	meanRate	LOCATIONS.precision.col11	LOCATIONS.precision.col12	LOCATIONS.precision.col21	LOCATIONS.precision.col22	correlation	LOCATIONS.varCovar.LOCATIONS.precision.col11	LOCATIONS.varCovar.LOCATIONS.precision.col12	LOCATIONS.varCovar.LOCATIONS.precision.col21	LOCATIONS.varCovar.LOCATIONS.precision.col22	LOCATIONS.diffusionRate	LOCATIONS.lambda	treeLikelihood	branchRates	LOCATIONS.traitLikelihood	coalescent
1157000	-15328.383138852147	-43.07057491846205	-15285.312563933685	3.451149507561241	3.451149507561241	23.937421287211865	140.5472872462491	1.9598764219000853	0.0099944512199674	0.009994451219967407	0.05132229510713192	-0.05624612648402203	-0.05624612648402203	0.14446127688537008	0.6532265976488032	33.98722973845049	13.23295809040435	13.232958090404352	12.074534242797457	0.612233800953278	0.40735572869173475	-15212.674291525902	0.0	-72.63827240778357	-37.95786439388875
1158000	-15328.536434099267	-44.67575870435362	-15283.860675394913	3.5730515966132206	3.5730515966132206	25.123122362378787	80.35834921394846	1.7816576919108702	0.009856200468760802	0.009856200468760802	0.10154778463186478	-0.06241712942494061	-0.06241712942494061	0.12128592918504623	0.5624233656926106	14.403787252638676	7.41259154461014	7.41259154461014	12.059706312531508	0.4649534399045857	0.11721851838157085	-15211.9447040061	0.0	-71.915971388813	-39.16341146143091
1159000	-15327.98927462789	-44.58292772343335	-15283.406346904456	3.560620397374424	3.560620397374424	25.02196615092573	94.49711428784688	1.9395193142797087	0.009823097962525307	0.009823097962525309	0.09637871138222588	-0.05155208801079311	-0.05155208801079311	0.07204317739789709	0.6186703077593015	16.809696080753696	12.028549587750323	12.028549587750325	22.48785944076342	0.8716199606572392	0.7596791995025454	-15211.142783043933	0.0	-72.2635638605222	-39.705455558769636
1160000	-15322.345724533618	-41.983967717886394	-15280.361756815731	3.4061344039182053	3.4061344039182053	23.72849213147985	68.26847318787942	1.774607559418524	0.010482052323087883	0.010482052323087883	0.06845966524420685	-0.03497701546329389	-0.03497701546329389	0.07552871981596766	0.48641762355702195	19.134374530041477	8.861044056465357	8.861044056465355	17.343506922607496	0.5669535276330258	0.32455975879344917	-15209.617073255873	0.0	-70.74468355985866	-37.708082677987875
1161000	-15328.461768651297	-45.73958383036005	-15282.722184820937	3.6507805370477664	3.6507805370477664	24.268368864947902	28.00331998625488	1.4254466790048608	0.010076764944081856	0.010076764944081858	0.0584692661467939	-0.03202166010245626	-0.03202166010245626	0.07348659933237738	0.4885127989368575	22.463892537985288	9.788602792407882	9.78860279240788	17.87329014308802	0.46339967294876	0.19047021377573517	-15211.735929088976	0.0	-70.98625573196136	-41.99870025298179
1162000	-15323.496621001508	-43.45601917933173	-15280.040601822177	3.5186729572362836	3.5186729572362836	24.24751511652028	32.28258393559991	1.2381764289313872	0.010209169340893241	0.010209169340893245	0.06642727696334529	-0.04613856880993754	-0.04613856880993754	0.13659668302371028	0.48436284021458714	19.668410728552278	6.64344332302641	6.64344332302641	9.564792775148062	0.865027580596255	0.7787600295388445	-15208.414678375617	0.0	-71.62592344655889	-39.54871099724341
1163000	-15328.244264222352	-42.95323113280853	-15285.291033089543	3.615961958175413	3.615961958175413	24.800277936950852	75.85775389020571	1.7047951937457488	0.009916036121225607	0.009916036121225606	0.06589017352559508	-0.06687152324251112	-0.06687152324251112	0.16049805820716675	0.6502734148367487	26.296309216936635	10.956358429725327	10.956358429725329	10.795572212781392	0.8864060435734356	0.7288295112513561	-15212.33844310315	0.0	-72.95258998639248	-38.361153214526375
1164000	-15331.182864223447	-43.1119455755871	-15288.07091864786	3.7158880058153674	3.7158880058153674	23.59937118792003	48.30993850940201	1.4940360312361407	0.010346732116135833	0.01034673211613583	0.0703101642698382	-0.03290635874599578	-0.03290635874599578	0.07433297150675569	0.4551767018008739	17.93950616111705	7.941614784094406	7.941614784094408	16.9686425759702	0.4995980034881448	0.0905152336322771	-15216.783604881723	0.0	-71.28731376613797	-38.32050629007958
1165000	-15335.748370512974	-44.53733636448456	-15291.21103414849	3.4383102453614374	3.4383102453614374	23.901984151920228	21.789695703683012	0.9460437178088267	0.01075949498505198	0.010759494985051984	0.06442421412018616	-0.06309522884537473	-0.06309522884537473	0.16482427827206853	0.6122959174584571	24.831659362611276	9.50563379691047	9.50563379691047	9.70585253888227	0.8080939634070516	0.6753732492209386	-15218.659901751327	0.0	-72.55113239716266	-41.23454353934808
1166000	-15336.301716515409	-42.32931666795986	-15293.97239984745	3.592903656551106	3.592903656551106	23.376989863036982	32.01991015039178	1.4039443059444443	0.010833877618983955	0.010833877618983957	0.05730586407308551	-0.041196936112810244	-0.041196936112810244	0.0874382219334977	0.5819889333773819	26.38819677453375	12.432925013954998	12.432925013955	17.294478136179244	0.5443132216638533	0.21803582336996197	-15223.047128404098	0.0	-70.9252714433507	-38.59383294409602
1167000	-15331.979066019492	-42.4736030593289	-15289.505462960164	3.474000017500154	3.474000017500154	22.881984707125724	24.705002020990495	1.3283695292032467	0.01105586429793501	0.011055864297935016	0.09711799668771116	-0.039979182653797525	-0.039979182653797525	0.05598560564972434	0.5421829584257308	14.58385810905286	10.414297038898985	10.414297038898987	25.298557854147624	0.851436219779449	0.7114242713372702	-15216.235513417863	0.0	-73.26994954230037	-38.9742805471991
1168000	-15324.885861516837	-42.76925825324748	-15282.11660326359	3.532695753994742	3.532695753994742	23.922286020771693	98.10470892629213	1.8385107528602995	0.010245570337635755	0.010245570337635759	0.09253880610614602	-0.041415562632978846	-0.041415562632978846	0.10915563743072158	0.4120771512410572	13.016593531024174	4.93872380154718	4.938723801547179	11.035069312791588	0.7662740464138518	0.6254587875781229	-15210.734093682993	0.0	-71.38250958059628	-37.810948284534845
1169000	-15326.693788349574	-44.24121845830496	-15282.45256989127	3.5184611839407682	3.5184611839407682	24.835317827384987	170.8385453702548	1.9258950731996425	0.009758363181591472	0.009758363181591468	0.07017558199093657	-0.03482849434344697	-0.03482849434344697	0.09360595457272732	0.4297243370730084	17.47740012371186	6.502914628939746	6.502914628939747	13.102657100911518	0.7255048017016161	0.7043582164472546	-15212.009381482769	0.0	-70.44318840850036	-38.6394066798639
1170000	-15329.728505328409	-44.44628961344372	-15285.282215714964	3.643512752215131	3.643512752215131	24.656220065361822	127.46249823516507	1.9650385864549553	0.010385965001187015	0.01038596500118702	0.06232046154649935	-0.0228655585415035	-0.0228655585415035	0.09664284289102698	0.29463316799729883	17.571448961342657	4.15737971758202	4.15737971758202	11.331007827929948	0.6417591300683083	0.47783804818085884	-15214.319949190714	0.0	-70.96226652425003	-39.360526565633606
1171000	-15333.08799173172	-44.464210322144815	-15288.623781409575	3.7269735890404943	3.7269735890404943	24.727151217409514	89.42013525913138	1.8206213074259474	0.010164520800380017	0.010164520800380014	0.04394629133890436	-0.03677802435681471	-0.03677802435681471	0.1010242498030251	0.551968715891439	32.725513275768776	11.913770472853805	11.913770472853804	14.235838854890979	0.8311145135037306	0.7089890118464927	-15216.569106779436	0.0	-72.05467463013824	-40.02595793063492
1172000	-15322.995025070843	-42.792173862999874	-15280.202851207843	3.6029766235225256	3.6029766235225256	24.612548464989537	102.10026926263606	1.7589703394411895	0.010076627178772078	0.01007662717877208	0.06640260412323533	-0.036705871139640064	-0.036705871139640064	0.0625073467493993	0.5697409658582597	22.297537255256625	13.09366933304746	13.093669333047458	23.68704826362072	0.7416527493727763	0.6000201471062295	-15208.256809217946	0.0	-71.94604198989725	-38.50152440041362
1173000	-15329.631872344879	-43.896088641339716	-15285.735783703538	3.7221108928384883	3.7221108928384883	24.345845892368185	67.96556530140711	1.6344232532422802	0.010308438332678388	0.010308438332678388	0.06884540200890787	-0.04691815881991153	-0.04691815881991153	0.12251767167197544	0.5108626165940899	19.65482711967839	7.526818684964536	7.526818684964538	11.044484081387916	1.1057681201185472	0.8912117944675625	-15214.282190531318	0.0	-71.45359317221956	-38.71437626031918
1174000	-15334.729465076873	-43.3737048325798	-15291.355760244292	3.5712350844145058	3.5712350844145058	24.351670296126827	77.95743694657227	1.7620962011056764	0.010246672769363734	0.010246672769363733	0.09545328351026684	-0.04018091553607789	-0.04018091553607789	0.06459937590840775	0.5116938894555907	14.1923107287144	8.827640060498243	8.827640060498243	20.970832002689054	0.9233467058626279	0.7744610725990437	-15219.12827789306	0.0	-72.22748235123333	-38.73051362137674
1175000	-15329.636347736578	-42.474369955423704	-15287.161977781154	3.4735653411894956	3.4735653411894956	24.16622223806903	89.76259488335235	1.7688701093920673	0.010083451033512401	0.0100834510335124	0.07022495839057465	-0.08224443617781269	-0.08224443617781269	0.17731563822999719	0.7370335585996168	31.1745340679092	14.45970588446076	14.459705884460762	12.346515962257156	0.5719194290540046	0.3545179615764603	-15213.726693809931	0.0	-73.43528397122247	-37.831343934671075
1176000	-15330.394630924959	-44.680850725993835	-15285.713780198965	3.5498231830117604	3.5498231830117604	24.357774253499574	156.1207091866881	1.8661266359972222	0.010120263697800901	0.010120263697800901	0.10532096852590725	-0.0795861830799027	-0.0795861830799027	0.12363499693952461	0.697444322549128	18.48776069133548	11.900920803498439	11.900920803498439	15.74917224157078	0.761314000336621	0.6283446628150934	-15213.541709728333	0.0	-72.17207047063081	-39.22492861777945
1177000	-15332.381369576717	-44.4518396550434	-15287.929529921674	3.728261500578012	3.728261500578012	26.088569518801776	145.94510426650663	1.810235324042549	0.00910976264275247	0.009109762642752471	0.0508076057302798	-0.014622385191035337	-0.014622385191035337	0.044339241591025265	0.3080773182340575	21.746045275224134	7.171504044408005	7.171504044408005	24.918434661724977	0.888624071801953	0.7305442655409394	-15215.092260055117	0.0	-72.83726986655745	-39.7392669880914
1178000	-15329.41793675212	-45.21664685553499	-15284.201289896584	3.769830918488206	3.769830918488206	26.526701514846977	141.62330541451027	1.7680719887545713	0.009796082644630161	0.00979608264463016	0.07851946997448533	-0.023794180497639053	-0.023794180497639053	0.0756939496749816	0.308639487039255	14.076609041583552	4.424942518765696	4.424942518765696	14.602063780911525	0.6055410582641239	0.4924250887303482	-15212.784562623612	0.0	-71.41672727297181	-40.26365438410736
1179000	-15333.231372026434	-47.77341438448688	-15285.457957641947	3.6569427957177734	3.6569427957177734	25.56775751730199	312.5689759983314	2.0858719966650043	0.009891517121804395	0.009891517121804397	0.04890386475119494	-0.03275617347510576	-0.03275617347510576	0.110559104907461	0.4454760032914629	25.510888660653695	7.5583019161734235	7.558301916173422	11.284290423548905	0.7669905225161978	0.6333413349656358	-15214.242382480585	0.0	-71.21557516136215	-40.8085605512074
1180000	-15331.083165474118	-44.88751752048923	-15286.19564795363	3.6500026511715458	3.6500026511715458	24.481351960986494	146.57443220093893	1.9810613103636368	0.00998663835676152	0.009986638356761524	0.08594535274189341	0.0027505943476389128	0.0027505943476389128	0.09984583666191625	-0.029692746240906783	11.645567855122682	-0.3208169132360406	-0.3208169132360406	10.024278133671407	0.7080942585875605	0.6451055888248398	-15211.506499623008	0.0	-74.68914833062134	-39.300842813174
1181000	-15329.222982850177	-43.50258066493032	-15285.720402185247	3.5033188034917813	3.5033188034917813	23.642662070478163	146.3046832103002	2.0604986403116636	0.011151557341864732	0.011151557341864732	0.08446647358818321	-0.015752772576931563	-0.015752772576931563	0.07222489859680975	0.20168395592149457	12.34100466712806	2.691662344552	2.691662344552	14.432711779724977	0.9368741596408972	0.7327664744493947	-15213.845805273402	0.0	-71.87459691184534	-37.796592716099774
1182000	-15327.33386710923	-43.13095826417211	-15284.202908845058	3.774588923616441	3.774588923616441	24.12161395606037	57.625353968721654	1.5880330392299706	0.010250253572970396	0.010250253572970392	0.0612800854763916	-0.030276303059586555	-0.030276303059586555	0.11190544752796279	0.36560956437932823	18.8363807752571	5.096230661648076	5.096230661648076	10.314913612093644	0.7646221949674867	0.698607140897964	-15212.929607408678	0.0	-71.27330143638059	-38.909597885661654
1183000	-15325.759970975185	-42.55819128241848	-15283.201779692767	3.5849813212942085	3.5849813212942085	24.1770966133965	93.26111137756371	1.7282625782738448	0.010640098214154072	0.010640098214154072	0.06691265349222875	-0.03593969118581658	-0.03593969118581658	0.06993567870614265	0.5253767114975553	20.642656779984257	10.608186317097607	10.608186317097609	19.75036155839542	0.6868438285304843	0.4719550132966874	-15212.11427969123	0.0	-71.08750000153665	-38.28028940694173
1184000	-15331.070916260616	-43.74621673158343	-15287.324699529034	3.6367810068653803	3.6367810068653803	24.857417078487323	101.14354323539193	1.7476835638334067	0.010005950959429265	0.010005950959429263	0.07618567389510975	-0.05617915594507245	-0.05617915594507245	0.13372707111951865	0.5565816536761524	19.016961233720615	7.989084198185597	7.989084198185596	10.834156426960844	0.5722374389766107	0.4069537941927872	-15216.184225455485	0.0	-71.14047407354845	-38.989442120036195
1185000	-15329.804577748026	-43.94211637043138	-15285.862461377594	3.7059883310600465	3.7059883310600465	25.125888736345118	71.40771293006607	1.727749325010623	0.010493429385507982	0.010493429385507985	0.06716130423425815	-0.042321675464571384	-0.042321675464571384	0.0718999579063303	0.6090304037791536	23.668658440669482	13.931820134203575	13.931820134203575	22.10874688440659	0.7559660271175745	0.637504611638317	-15214.16702070472	0.0	-71.69544067287372	-39.88098620053645
1186000	-15325.519804609343	-42.57159041719717	-15282.948214192145	3.565173013209033	3.565173013209033	24.03772002826376	78.04764366379665	1.6872200058900422	0.010571085227747246	0.010571085227747246	0.06040242442563825	-0.02680651730393867	-0.02680651730393867	0.09286454507170748	0.35792187441492423	18.98816384470868	5.481171983130534	5.481171983130534	12.350581491849482	0.8281788394472115	0.636873109000259	-15212.207403629058	0.0	-70.74081056308763	-38.22386395759053
1187000	-15327.056863067837	-41.4195207627392	-15285.637342305097	3.5007697112160563	3.5007697112160563	23.49624510053936	75.10244713152855	1.6868379572705707	0.009784260860042299	0.009784260860042304	0.03264868305216694	-0.01777855003845493	-0.01777855003845493	0.09398753448377085	0.3209433458899019	34.14633772393059	6.459073292955744	6.459073292955743	11.861498057844718	0.8326024476924521	0.634315933423656	-15212.867686955928	0.0	-72.76965534916998	-37.45684074214614
1188000	-15329.07579816355	-42.689725334478844	-15286.386072829071	3.45697728509428	3.45697728509428	23.287718924913303	37.323948602060725	1.4807064869452973	0.010652601809981881	0.010652601809981887	0.09890430648093071	-0.03683219914649647	-0.03683219914649647	0.09280569240414804	0.3844436938970263	11.864288963788239	4.708632008722527	4.708632008722527	12.643936395009193	0.9034860479797694	0.7792138872183899	-15214.861835903996	0.0	-71.52423692507527	-38.39220066890564
1189000	-15330.266194911643	-43.38231240425997	-15286.883882507384	3.7440674023090685	3.7440674023090685	25.037819072475738	48.45643851115099	1.4670719552543223	0.010108822424379516	0.01010882242437951	0.039705409467479406	-0.027813833897331473	-0.027813833897331473	0.12016538008305717	0.40266727433006827	30.059333548392306	6.9576221520839585	6.9576221520839585	9.932296190745694	0.6994689781291245	0.5735791923072291	-15214.420466453896	0.0	-72.46341605348822	-39.7478996926669
1190000	-15329.70460094244	-40.960007322969716	-15288.744593619469	3.360165318668388	3.360165318668388	22.708749097389138	94.71395634587341	1.9115156900499368	0.01119969269854664	0.011199692698546636	0.07163039865559472	-0.0497454056094261	-0.0497454056094261	0.12075945699230362	0.5348644292935301	19.554785545415	8.055358667470731	8.05535866747073	11.599233046667392	0.7846728492071341	0.5685608921381621	-15217.909074443192	0.0	-70.83551917627653	-36.086500247818236
1191000	-15325.125837525804	-41.74726626840358	-15283.3785712574	3.4267353956678788	3.4267353956678788	23.37262374480605	118.77099658714974	1.9427078510878537	0.01040097631085682	0.010400976310856819	0.07162489733259408	-0.034845525495523756	-0.034845525495523756	0.08226901070212603	0.45393834998692445	17.585240757800335	7.448332609583935	7.448332609583935	15.310030509627222	0.6719887606587338	0.505683472939146	-15212.831788362058	0.0	-70.54678289534304	-36.84155360395386
1192000	-15326.086494593543	-43.528055078734376	-15282.558439514809	3.6170479281769663	3.6170479281769663	24.63117703061151	111.17865266646977	1.9197443045885347	0.009521606555946834	0.009521606555946836	0.11357704760702723	-0.07858957250243599	-0.07858957250243599	0.12162507657363134	0.668664205491209	15.924731520855476	10.289965504625481	10.289965504625481	14.870979250552493	0.5671514917988124	0.3796527776175092	-15210.500512455748	0.0	-72.05792705906121	-38.45491868245583
1193000	-15329.862386275907	-45.75886282315433	-15284.103523452752	3.739751716892631	3.739751716892631	25.02873807545236	183.66269353944537	1.8738203168812289	0.009796396634812875	0.009796396634812871	0.03603147187612025	-0.017304919580174164	-0.017304919580174164	0.08672031684898618	0.30957662106198436	30.69527965492521	6.125200705209909	6.125200705209907	12.753598531495832	0.7062252706643959	0.5244486658578607	-15211.631277831571	0.0	-72.47224562117987	-40.60068362690338
1194000	-15324.719176898498	-43.85912945832976	-15280.860047440168	3.7076340801946324	3.7076340801946324	25.73165861775752	66.80328495421575	1.4720918216613008	0.009608942964077325	0.009608942964077324	0.05063256075250971	-0.044065464093859655	-0.044065464093859655	0.08759963394845977	0.6616560021324005	35.12938204628312	17.671221367326094	17.671221367326094	20.304771726592673	0.899453782657221	0.7602502870235516	-15208.196058347776	0.0	-72.6639890923924	-40.03381996397183
1195000	-15321.71205113438	-43.211508804059626	-15278.500542330321	3.5680180889324253	3.5680180889324253	24.793214123819048	65.23150683885927	1.655889542117201	0.010361753639860652	0.010361753639860645	0.06046939683983609	-0.03762891699744266	-0.03762891699744266	0.10797679635365443	0.46568117460085134	21.116618690843	7.358946725756277	7.358946725756277	11.825774042691988	0.4800324300210728	0.24490481345290774	-15207.636085358638	0.0	-70.86445697168413	-38.7924872336529
1196000	-15339.394271124318	-42.61592312295602	-15296.778348001362	3.5650073969467706	3.5650073969467706	23.63010107302932	52.390206985013926	1.7027753422823313	0.011243256465537461	0.01124325646553746	0.04363594550676397	-0.03833395128608569	-0.03833395128608569	0.14950400245614098	0.47460792029275556	29.579819908740646	7.584488420405331	7.584488420405332	8.633504042919226	0.7061566132231291	0.4598625519288133	-15223.455351212577	0.0	-73.32299678878643	-38.49330639388201
1197000	-15330.613238045442	-44.721000828823776	-15285.892237216618	3.747654833983348	3.747654833983348	24.509375919398423	41.58909246216885	1.4918548008681454	0.01029331714777074	0.01029331714777074	0.06485719671192985	-0.05359176031217675	-0.05359176031217675	0.1062485579265684	0.6455909200006174	26.43717854960758	13.334909798399275	13.334909798399277	16.138019406205512	0.48288783389328754	0.08374789633549877	-15214.922333204031	0.0	-70.96990401258724	-39.9440951483196
1198000	-15329.167315953091	-43.728767497565464	-15285.438548455526	3.5679750451615697	3.5679750451615697	24.460620946599253	57.752508419463766	1.5936328954054249	0.01067792334346575	0.01067792334346575	0.09694969482106079	-0.03052477856343579	-0.03052477856343579	0.09392288608800804	0.3198847853972537	11.490397172053592	3.7343595782843715	3.7343595782843715	11.860692804515606	0.7491092210385456	0.7392971635750968	-15213.65982925675	0.0	-71.77871919877518	-39.216325241894445
1199000	-15330.72585472944	-42.58450953205434	-15288.141345197386	3.5317781781847315	3.5317781781847315	23.92049322335898	61.89462954543536	1.630427828738642	0.010295279598000404	0.010295279598000407	0.105227990476404	-0.0869895102026426	-0.0869895102026426	0.1647154171771329	0.6607453597284748	16.867078996428354	8.907842177704053	8.907842177704053	10.775486948451363	0.551970323251345	0.31503030502382406	-15215.622273866671	0.0	-72.5190713307152	-38.0003338806009
1200000	-15337.159199579068	-44.75611627140051	-15292.403083307667	3.5715018559569356	3.5715018559569356	25.473624595719688	109.09268972227717	1.7525475866100022	0.009794945499704026	0.009794945499704026	0.07366072526604439	-0.037671960464886856	-0.037671960464886856	0.10272572212877504	0.4330725178444541	16.709687642261898	6.127839057201135	6.127839057201135	11.981884236891545	0.8053154959185739	0.8561119342595668	-15221.6797884066	0.0	-70.72329490106685	-39.348521843646985
1201000	-15326.304199580993	-42.40827360616141	-15283.895925974832	3.5638695514710603	3.5638695514710603	24.238151569596205	51.033823664875186	1.4218530448557716	0.010203534880215328	0.010203534880215331	0.09498502730807346	-0.05140350458547706	-0.05140350458547706	0.07527431054482808	0.6079134611378879	16.699376053032985	11.40371060596404	11.403710605964038	21.07213840876699	0.5276272126641717	0.29682240130075993	-15212.108845682005	0.0	-71.78708029282606	-38.554392002380006
1202000	-15328.02974922309	-43.67245003746327	-15284.357299185625	3.65939201708379	3.65939201708379	24.86458603255747	56.93735984662914	1.3721756368373181	0.010493967560469386	0.010493967560469388	0.06445043447585887	-0.04609008490480673	-0.04609008490480673	0.11391891814007063	0.5378939474674058	21.832632577424594	8.833193868218428	8.833193868218428	12.351966454216655	0.7458843441042526	0.5111939301770695	-15213.496452158934	0.0	-70.86084702669177	-39.89708184348243
1203000	-15325.61402751891	-41.66683661035109	-15283.947190908559	3.443377546394108	3.443377546394108	23.471405318022647	49.43845129617679	1.590001084373446	0.011522595679816545	0.011522595679816549	0.07418122524703234	-0.029970502072456356	-0.029970502072456356	0.0889815448234129	0.3688901394905215	15.603874076727362	5.255650947429443	5.255650947429443	13.008478330075867	0.7874300786362465	0.6058233250047458	-15213.189910435742	0.0	-70.75728047281738	-37.58138495693042
1204000	-15325.477935470584	-45.48482309019713	-15279.993112380387	3.810516130394214	3.810516130394214	24.744145488609178	45.1068379563277	1.6125959999225938	0.010240560366832437	0.01024056036683244	0.06967020706831656	-0.03983960042484504	-0.03983960042484504	0.09978262208288663	0.4778196075516928	18.599913047762193	7.426274117593026	7.426274117593027	12.986828432047421	0.6508786174367874	0.6256603282402827	-15209.457045089606	0.0	-70.53606729078015	-41.53050494947398
1205000	-15326.044682438864	-43.993971692440795	-15282.050710746424	3.6285232621241925	3.6285232621241925	24.960043325083177	71.18372929070664	1.6369385293425784	0.009721928774718244	0.009721928774718246	0.06981298122151107	-0.05000007610212305	-0.05000007610212305	0.11324366695653423	0.5623356426721858	20.94827639260239	9.249218450692274	9.249218450692274	12.914290624137983	0.4955589018273646	0.1277745132651203	-15211.244871305034	0.0	-70.805839441389	-39.042323875822824
1206000	-15327.81195809324	-44.103152470663844	-15283.708805622577	3.554476827341638	3.554476827341638	24.307270447964637	88.99457677393127	1.7893954063313466	0.010376316352769917	0.010376316352769917	0.12505072362052175	-0.07152190552435449	-0.07152190552435449	0.11602216213947211	0.5937799034937636	12.351623339726133	7.614162857216374	7.614162857216374	13.312796521272503	0.4799168814924565	0.11360469732929965	-15210.472672370594	0.0	-73.23613325198305	-38.3588683508783
1207000	-15329.997267487672	-46.359377469158375	-15283.637890018514	3.733709158400881	3.733709158400881	25.265031686704038	156.83103773349774	1.797516440962581	0.009748915107719682	0.009748915107719686	0.10121536360976258	-0.05776551790488552	-0.05776551790488552	0.0974845543432595	0.5815372605620085	14.928540076224321	8.846066485880836	8.846066485880838	15.499866847187718	0.8729955614548718	0.8570239954426749	-15212.026337980073	0.0	-71.61155203844163	-40.38425748947374
1208000	-15327.766731459524	-42.21851029764221	-15285.548221161882	3.430350460071623	3.430350460071623	23.438155376264998	52.224137521218694	1.6066029993531763	0.010567434859804901	0.010567434859804908	0.093229671720576	-0.050636284164661004	-0.050636284164661004	0.09572012829831873	0.5360226171702765	15.050517174607826	7.961776462557651	7.961776462557652	14.65893120243785	0.8476038848667184	0.6994333481426921	-15214.346475232935	0.0	-71.20174592894662	-37.95903347777131
1209000	-15328.574721068748	-43.65232867384967	-15284.922392394898	3.669021240991427	3.669021240991427	24.88653867214071	63.301207495265224	1.6948377053402623	0.009925265282695704	0.009925265282695703	0.05197555271546517	-0.009041557473306651	-0.009041557473306651	0.1209176034032078	0.11405095434035614	19.49337708415353	1.4576081918154957	1.4576081918154957	8.379086416899526	0.48783186202922507	0.3272139078681675	-15210.631567310134	0.0	-74.29082508476272	-39.32247045136119
1210000	-15328.485892854464	-44.55256909050585	-15283.933323763958	3.6701624388089376	3.6701624388089376	24.406523204901	63.301207495265224	1.740155046685749	0.009848528213060617	0.009848528213060613	0.10073068478494382	-0.0763268354715342	-0.0763268354715342	0.1410561228359022	0.640324903080411	16.82666180391444	9.105069820589414	9.105069820589414	12.016218311379468	0.5655689240164433	0.45077782774769587	-15212.174776381204	0.0	-71.7585473827547	-40.11058311429659
1211000	-15327.285821253838	-44.10652588577133	-15283.179295368067	3.7977312001214893	3.7977312001214893	26.299168514353735	52.07900361162791	1.3431653957264265	0.009609345213563571	0.009609345213563568	0.08106415060488872	-0.06899864731750505	-0.06899864731750505	0.1057405304033033	0.7452558884561852	27.746480156114387	18.105352709050543	18.105352709050546	21.271359596476426	0.5041458202294233	0.4088063741204797	-15211.133307515023	0.0	-72.04598785304353	-40.608594158419635
1212000	-15333.510756178122	-43.62087765596728	-15289.889878522155	3.5599416980946272	3.5599416980946272	24.241622953641475	72.79313718692133	1.7623198449202144	0.01003481914776868	0.01003481914776868	0.12066880364607416	-0.06565781171714341	-0.06565781171714341	0.0979704098315547	0.6038671964508188	13.043549193386653	8.741526125440814	8.741526125440812	16.06555978658098	0.7544472714543967	0.6602190216448114	-15217.068944421302	0.0	-72.8209341008526	-39.014036202192116
1213000	-15324.176237764768	-41.86241829069642	-15282.313819474071	3.495495041622852	3.495495041622852	24.0871045488122	88.54075690976441	1.7562173252158035	0.009727786966201265	0.009727786966201269	0.048088928852396066	-0.01806594708407658	-0.01806594708407658	0.062190739631661524	0.330350768233205	23.342176936592132	6.780728704325266	6.780728704325267	18.049315583189344	0.6315309882222737	0.4642769448774917	-15210.599698126422	0.0	-71.71412134764927	-37.8011085394632
1214000	-15325.31300348483	-43.32915911437294	-15281.983844370456	3.5285154227305897	3.5285154227305897	23.577810406080168	112.3882639986447	1.8295884204142396	0.010503073833302618	0.01050307383330262	0.0655021688830437	-0.02287058295747295	-0.02287058295747295	0.0602838072201721	0.36395614659509556	17.59773819223947	6.676262660710463	6.676262660710464	19.12105542401685	0.9455195421416596	0.8643871060765628	-15210.575723779575	0.0	-71.4081205908804	-38.00795084488482
1215000	-15331.094706958456	-44.85249325292747	-15286.24221370553	3.724714947190789	3.724714947190789	25.273893241270734	159.66645561474186	1.9978031642000813	0.009761975456782587	0.009761975456782587	0.03550648151535827	-0.0011807104059496094	-0.0011807104059496094	0.06739530952528512	0.02413652454354002	28.180289026159823	0.4936954920189414	0.4936954920189414	14.846476979668774	0.5100584918282312	0.21119437250848497	-15211.827340044927	0.0	-74.4148736606027	-39.50511025451759
1216000	-15331.910305315316	-46.648658102080205	-15285.261647213236	3.6664380212761154	3.6664380212761154	24.28815872076324	189.35769136508895	1.924360467646808	0.010540752039172907	0.010540752039172907	0.10780152265072519	-0.06495073328651246	-0.06495073328651246	0.1482899758370423	0.5137072722357081	12.601882690551635	5.519601152551261	5.519601152551262	9.161119183134529	0.8790525386293881	0.8285916576214338	-15212.359738611758	0.0	-72.90190860147757	-39.97744159245948
1217000	-15328.28810450157	-43.589458678082536	-15284.698645823486	3.52246626579755	3.52246626579755	23.779131905391512	78.65564695268561	1.925632860503096	0.010830664495882193	0.010830664495882191	0.0802040526223154	-0.0606116642645906	-0.0606116642645906	0.10934653010803225	0.6472253950484002	21.456226416778577	11.893359493657062	11.893359493657062	15.737822781458458	0.7235461546799791	0.5482941250748818	-15213.572979324617	0.0	-71.12566649886865	-39.00605092410369
1218000	-15327.629104570024	-44.77376959699982	-15282.855334973025	3.7924183336852346	3.7924183336852346	24.513960717425782	98.574185378216	1.73933512296093	0.010596001458680927	0.010596001458680927	0.08330492945180895	-0.05519557863181695	-0.05519557863181695	0.12840589475311717	0.5336745092092278	16.784443394131653	7.21483283094824	7.2148328309482395	10.889117478012626	0.9179225285513134	0.8293493537265137	-15211.116804647543	0.0	-71.7385303254807	-39.42765594358666
